query,intent
How do I Material information.,product_information
Shipping discount,shipping_inquiry
"Hello, My payment didn't go through ASAP",payment_issues
I would like to I want to revoke my order?,order_cancellation
i need to money deducted but order failed please,payment_issues
Would you Return window.,return_exchange
i need to forgot password!,account_issues
I need to Is my order on the way? now,order_status
Would you This is unacceptable thank you,complaint
"Hi, Terrible customer service?",complaint
"hey, authentication failed.",account_issues
how do i replace my item please,return_exchange
is it possible to return shipping thank you,return_exchange
"please, can't access my account?",account_issues
i need to track my recent order.,order_status
i would like to track my refund?,refund_status
i need to how to use this product? thank you,product_information
can i return process thank you,return_exchange
I want to Card not accepted.,payment_issues
i would like to i haven't received my refund thanks,refund_status
"please, i want to revoke my order?",order_cancellation
How do I This is not what I ordered urgently,complaint
how do i please void my order urgently,order_cancellation
i want to i can't log in right away,account_issues
i need to cancel my order immediately thank you,order_cancellation
Start a return right away,return_exchange
I would like to When does my order arrive? please,order_status
"hey, wrong item received right away",complaint
"Hey, Refund to credit card please",refund_status
"Excuse me, Did my order ship yet??",order_status
"hello, reimburse me now",refund_status
Human agent please,general_inquiry
"Hi, More info about the item!",product_information
"hey, item availability.",product_information
Can I Money deducted but order failed please,payment_issues
i need to has my order shipped? urgently,order_status
i would like to i want to send this back now,return_exchange
I would like to Exchange for different size urgently,return_exchange
i would like to is it too late to cancel? thank you,order_cancellation
"excuse me, i need to exchange this",return_exchange
"Please, Delivery fee",shipping_inquiry
I need to Economy shipping immediately,shipping_inquiry
i need to error during payment!,payment_issues
"hello, merge accounts thank you",account_issues
"Please, Free returns? urgently",return_exchange
how do i human agent please now,general_inquiry
i need to credit not received now,refund_status
is it possible to has my order shipped? right away,order_status
is it possible to product specifications please,product_information
Could you Can you help me? urgently,general_inquiry
i want to can you track my order? immediately,order_status
Password reset thank you,account_issues
"Excuse me, Account suspended immediately",account_issues
how do i full refund please ASAP,refund_status
How do I I'm waiting for my order,order_status
is it possible to very bad service?,complaint
Cancel the items in my order right away,order_cancellation
Would you Return process thank you,return_exchange
how do i product origin!,product_information
"hi, account settings immediately",account_issues
could you start a return!,return_exchange
I want to Where is my refund? immediately,refund_status
"Hey, I need to exchange this immediately",return_exchange
Can I Payment unsuccessful!,payment_issues
Could you I need to know where my order is now,order_status
This is fraud thank you,complaint
Cancel my latest purchase urgently,order_cancellation
would you payment issue with my account right away,payment_issues
how do i payment not accepted right away,payment_issues
"Hey, Track my recent order urgently",order_status
I need to Transaction failed immediately,payment_issues
"Please, I'd like to cancel before it ships ASAP",order_cancellation
Would you Payment error thank you,payment_issues
Would you My order is taking too long!,order_status
Help me please,general_inquiry
is it possible to product malfunction,complaint
"Please, I need to cancel ASAP!",order_cancellation
how do i how do i cancel my order??,order_cancellation
"hi, can i still cancel my order??",order_cancellation
"hi, i need information urgently",general_inquiry
False advertising right away,complaint
I would like to I need customer service please,general_inquiry
"Hey, Return request!",return_exchange
